Sc(N/M); 1-cutSeuil; UB; LB; statusCode; nbVar; nbFixed; nbNode; tempsTotal; nbConCut2
Sc5-11; 200; 367405.00; 362138.69; 1; 504; 72; 0; 0.91; 324
Sc5-12; 200; 367405.00; 362138.69; 1; 504; 72; 0; 0.91; 324
Sc5-14; 200; 367405.00; 362138.69; 1; 504; 72; 0; 0.91; 324
