0,1.000000
33,1.000000
66,1.000000
99,1.000000
132,1.000000
165,1.000000
198,0.000000
231,1.000000
264,0.000000
297,1.000000
330,1.000000
363,1.000000
1,0.000000
34,0.000000
67,0.000000
100,0.000000
133,0.000000
166,0.000000
199,0.000000
232,0.000000
265,0.000000
298,0.000000
331,0.000000
364,0.000000
2,0.000000
35,0.000000
68,0.000000
101,0.000000
134,0.000000
167,0.000000
200,0.000000
233,0.000000
266,0.000000
299,0.000000
332,0.000000
365,0.000000
3,0.000000
36,0.000000
69,0.000000
102,0.000000
135,0.000000
168,0.000000
201,0.000000
234,0.000000
267,0.000000
300,0.000000
333,0.000000
366,0.000000
4,0.000000
37,0.000000
70,0.000000
103,0.000000
136,0.000000
169,0.000000
202,0.000000
235,0.000000
268,0.000000
301,0.000000
334,0.000000
367,0.000000
5,0.000000
38,1.000000
71,0.000000
104,0.000000
137,1.000000
170,0.000000
203,0.000000
236,0.000000
269,0.000000
302,1.000000
335,0.000000
368,1.000000
6,1.000000
39,1.000000
72,0.000000
105,1.000000
138,1.000000
171,1.000000
204,1.000000
237,1.000000
270,1.000000
303,1.000000
336,1.000000
369,1.000000
7,0.000000
40,0.000000
73,0.000000
106,0.000000
139,0.000000
172,0.000000
205,0.000000
238,0.000000
271,0.000000
304,0.000000
337,0.000000
370,0.000000
8,0.000000
41,0.000000
74,0.000000
107,0.000000
140,0.000000
173,0.000000
206,0.000000
239,0.000000
272,0.000000
305,0.000000
338,0.000000
371,0.000000
9,0.000000
42,0.000000
75,0.000000
108,0.000000
141,0.000000
174,0.000000
207,0.000000
240,0.000000
273,0.000000
306,0.000000
339,0.000000
372,0.000000
10,1.000000
43,1.000000
76,1.000000
109,1.000000
142,0.000000
175,1.000000
208,1.000000
241,1.000000
274,0.000000
307,1.000000
340,1.000000
373,1.000000
11,0.000000
44,0.000000
77,0.000000
110,0.000000
143,0.000000
176,0.000000
209,0.000000
242,0.000000
275,0.000000
308,0.000000
341,0.000000
374,0.000000
12,0.000000
45,0.000000
78,0.000000
111,0.000000
144,0.000000
177,0.000000
210,0.000000
243,0.000000
276,0.000000
309,0.000000
342,0.000000
375,0.000000
13,0.000000
46,0.000000
79,0.000000
112,0.000000
145,0.000000
178,0.000000
211,0.000000
244,0.000000
277,0.000000
310,0.000000
343,0.000000
376,0.000000
14,0.000000
47,0.000000
80,0.000000
113,0.000000
146,0.000000
179,0.000000
212,0.000000
245,0.000000
278,0.000000
311,0.000000
344,0.000000
377,0.000000
15,0.000000
48,0.000000
81,0.000000
114,0.000000
147,0.000000
180,0.000000
213,0.000000
246,0.000000
279,0.000000
312,0.000000
345,0.000000
378,0.000000
16,0.000000
49,0.000000
82,0.000000
115,0.000000
148,0.000000
181,0.000000
214,0.000000
247,0.000000
280,0.000000
313,0.000000
346,0.000000
379,0.000000
17,1.000000
50,1.000000
83,1.000000
116,1.000000
149,1.000000
182,1.000000
215,1.000000
248,1.000000
281,1.000000
314,1.000000
347,1.000000
380,1.000000
18,0.000000
51,0.000000
84,0.000000
117,0.000000
150,0.000000
183,0.000000
216,0.000000
249,0.000000
282,0.000000
315,0.000000
348,0.000000
381,0.000000
19,0.000000
52,0.000000
85,0.000000
118,0.000000
151,0.000000
184,0.000000
217,0.000000
250,0.000000
283,0.000000
316,0.000000
349,0.000000
382,0.000000
20,0.000000
53,0.000000
86,0.000000
119,0.000000
152,0.000000
185,0.000000
218,0.000000
251,0.000000
284,0.000000
317,0.000000
350,0.000000
383,0.000000
21,0.000000
54,0.000000
87,0.000000
120,0.000000
153,0.000000
186,0.000000
219,0.000000
252,0.000000
285,0.000000
318,0.000000
351,0.000000
384,0.000000
22,0.000000
55,0.000000
88,0.000000
121,0.000000
154,0.000000
187,0.000000
220,0.000000
253,0.000000
286,0.000000
319,0.000000
352,0.000000
385,0.000000
23,0.000000
56,0.000000
89,0.000000
122,0.000000
155,0.000000
188,0.000000
221,0.000000
254,0.000000
287,0.000000
320,0.000000
353,0.000000
386,0.000000
24,0.000000
57,0.000000
90,0.000000
123,0.000000
156,0.000000
189,0.000000
222,0.000000
255,0.000000
288,0.000000
321,0.000000
354,0.000000
387,0.000000
25,0.000000
58,0.000000
91,0.000000
124,0.000000
157,0.000000
190,0.000000
223,0.000000
256,0.000000
289,0.000000
322,0.000000
355,0.000000
388,0.000000
26,1.000000
59,1.000000
92,1.000000
125,1.000000
158,0.000000
191,1.000000
224,1.000000
257,1.000000
290,1.000000
323,0.000000
356,1.000000
389,1.000000
27,0.000000
60,0.000000
93,0.000000
126,0.000000
159,0.000000
192,0.000000
225,0.000000
258,0.000000
291,0.000000
324,0.000000
357,0.000000
390,0.000000
28,0.000000
61,0.000000
94,0.000000
127,0.000000
160,0.000000
193,0.000000
226,0.000000
259,0.000000
292,0.000000
325,0.000000
358,0.000000
391,0.000000
29,1.000000
62,0.000000
95,1.000000
128,1.000000
161,0.000000
194,1.000000
227,1.000000
260,0.000000
293,1.000000
326,0.000000
359,1.000000
392,0.000000
30,0.000000
63,0.000000
96,0.000000
129,0.000000
162,0.000000
195,0.000000
228,0.000000
261,0.000000
294,0.000000
327,0.000000
360,0.000000
393,0.000000
31,0.000000
64,0.000000
97,0.000000
130,0.000000
163,0.000000
196,0.000000
229,0.000000
262,0.000000
295,0.000000
328,0.000000
361,0.000000
394,0.000000
32,1.000000
65,0.000000
98,1.000000
131,1.000000
164,1.000000
197,1.000000
230,1.000000
263,1.000000
296,1.000000
329,1.000000
362,1.000000
395,0.000000
399,0.000000
1488,0.000000
2577,0.000000
3666,0.000000
4755,0.000000
5844,0.000000
6933,0.000000
8022,0.000000
9111,0.000000
10200,0.000000
11289,0.000000
12378,0.000000
402,0.000000
1491,0.000000
2580,0.000000
3669,0.000000
4758,0.000000
5847,0.000000
6936,0.000000
8025,0.000000
9114,0.000000
10203,0.000000
11292,0.000000
12381,0.000000
13464,1.000000
13467,1.000000
13470,1.000000
13473,1.000000
13476,1.000000
13479,1.000000
13482,1.000000
13485,1.000000
13488,1.000000
13491,1.000000
13494,1.000000
13497,1.000000
13465,1.000000
13468,1.000000
13471,1.000000
13474,1.000000
13477,0.000000
13480,1.000000
13483,1.000000
13486,1.000000
13489,0.000000
13492,1.000000
13495,1.000000
13498,1.000000
13466,1.000000
13469,1.000000
13472,1.000000
13475,1.000000
