0,0.000000
105,0.000000
210,0.000000
315,0.000000
420,0.000000
525,0.000000
630,0.000000
735,0.000000
840,0.000000
945,0.000000
1050,0.000000
1155,0.000000
1,0.000000
106,0.000000
211,0.000000
316,0.000000
421,0.000000
526,0.000000
631,0.000000
736,0.000000
841,0.000000
946,0.000000
1051,0.000000
1156,0.000000
2,0.000000
107,0.000000
212,0.000000
317,0.000000
422,0.000000
527,0.000000
632,0.000000
737,0.000000
842,0.000000
947,0.000000
1052,0.000000
1157,0.000000
3,0.000000
108,0.000000
213,0.000000
318,0.000000
423,0.000000
528,0.000000
633,0.000000
738,0.000000
843,0.000000
948,0.000000
1053,0.000000
1158,0.000000
4,1.000000
109,1.000000
214,1.000000
319,1.000000
424,1.000000
529,1.000000
634,1.000000
739,0.000000
844,1.000000
949,1.000000
1054,1.000000
1159,0.000000
5,0.000000
110,0.000000
215,0.000000
320,0.000000
425,0.000000
530,0.000000
635,0.000000
740,0.000000
845,0.000000
950,0.000000
1055,0.000000
1160,0.000000
6,0.000000
111,0.000000
216,0.000000
321,0.000000
426,0.000000
531,0.000000
636,0.000000
741,0.000000
846,0.000000
951,0.000000
1056,0.000000
1161,0.000000
7,0.000000
112,0.000000
217,0.000000
322,0.000000
427,0.000000
532,0.000000
637,0.000000
742,0.000000
847,0.000000
952,0.000000
1057,0.000000
1162,0.000000
8,0.000000
113,0.000000
218,0.000000
323,0.000000
428,0.000000
533,0.000000
638,0.000000
743,0.000000
848,0.000000
953,0.000000
1058,0.000000
1163,0.000000
9,1.000000
114,1.000000
219,1.000000
324,1.000000
429,1.000000
534,1.000000
639,1.000000
744,1.000000
849,0.000000
954,1.000000
1059,1.000000
1164,1.000000
10,0.000000
115,0.000000
220,0.000000
325,0.000000
430,0.000000
535,0.000000
640,0.000000
745,0.000000
850,0.000000
955,0.000000
1060,0.000000
1165,0.000000
11,0.000000
116,0.000000
221,0.000000
326,0.000000
431,0.000000
536,0.000000
641,0.000000
746,0.000000
851,0.000000
956,0.000000
1061,0.000000
1166,0.000000
12,0.000000
117,0.000000
222,0.000000
327,0.000000
432,0.000000
537,0.000000
642,0.000000
747,0.000000
852,0.000000
957,0.000000
1062,0.000000
1167,0.000000
13,0.000000
118,0.000000
223,0.000000
328,0.000000
433,0.000000
538,0.000000
643,0.000000
748,0.000000
853,0.000000
958,0.000000
1063,0.000000
1168,0.000000
14,1.000000
119,1.000000
224,1.000000
329,1.000000
434,0.000000
539,0.000000
644,0.000000
749,1.000000
854,1.000000
959,1.000000
1064,0.000000
1169,1.000000
15,0.000000
120,0.000000
225,0.000000
330,0.000000
435,0.000000
540,0.000000
645,0.000000
750,0.000000
855,0.000000
960,0.000000
1065,0.000000
1170,0.000000
16,0.000000
121,0.000000
226,0.000000
331,0.000000
436,0.000000
541,0.000000
646,0.000000
751,0.000000
856,0.000000
961,0.000000
1066,0.000000
1171,0.000000
17,0.000000
122,0.000000
227,0.000000
332,0.000000
437,0.000000
542,0.000000
647,0.000000
752,0.000000
857,0.000000
962,0.000000
1067,0.000000
1172,0.000000
18,0.000000
123,0.000000
228,0.000000
333,0.000000
438,0.000000
543,0.000000
648,0.000000
753,0.000000
858,0.000000
963,0.000000
1068,0.000000
1173,0.000000
19,1.000000
124,1.000000
229,0.000000
334,1.000000
439,1.000000
544,1.000000
649,1.000000
754,1.000000
859,1.000000
964,0.000000
1069,1.000000
1174,1.000000
20,0.000000
125,0.000000
230,0.000000
335,0.000000
440,0.000000
545,0.000000
650,0.000000
755,0.000000
860,0.000000
965,0.000000
1070,0.000000
1175,0.000000
21,0.000000
126,0.000000
231,0.000000
336,0.000000
441,0.000000
546,0.000000
651,0.000000
756,0.000000
861,0.000000
966,0.000000
1071,0.000000
1176,0.000000
22,0.000000
127,0.000000
232,0.000000
337,0.000000
442,0.000000
547,0.000000
652,0.000000
757,0.000000
862,0.000000
967,0.000000
1072,0.000000
1177,0.000000
23,0.000000
128,0.000000
233,0.000000
338,0.000000
443,0.000000
548,0.000000
653,0.000000
758,0.000000
863,0.000000
968,0.000000
1073,0.000000
1178,0.000000
24,1.000000
129,1.000000
234,1.000000
339,1.000000
444,1.000000
549,1.000000
654,1.000000
759,1.000000
864,0.000000
969,1.000000
1074,1.000000
1179,1.000000
25,1.000000
130,1.000000
235,1.000000
340,1.000000
445,1.000000
550,1.000000
655,1.000000
760,1.000000
865,1.000000
970,1.000000
1075,1.000000
1180,0.000000
26,0.000000
131,0.000000
236,0.000000
341,0.000000
446,0.000000
551,0.000000
656,0.000000
761,0.000000
866,0.000000
971,0.000000
1076,0.000000
1181,0.000000
27,0.000000
132,0.000000
237,0.000000
342,0.000000
447,0.000000
552,0.000000
657,0.000000
762,0.000000
867,0.000000
972,0.000000
1077,0.000000
1182,0.000000
28,0.000000
133,0.000000
238,0.000000
343,0.000000
448,0.000000
553,0.000000
658,0.000000
763,0.000000
868,0.000000
973,0.000000
